"year";"month";"day";"hour MEZ";"min";"dewpoint temperature (degree C)";"air temperature (degree C)";"relative humidity (%)";"global radiation (W m^(-2))";"wind speed (km/h)";"wind direction (degree)";"wind speed - gust (km/h)";"precipitation (10^(-1) mm)";"air pressure (hPa)"
2005;3;29;10;45;4,5;8,3;77,2;137,1;0,0;312,9;-6999;0,0;987,0
2005;3;29;11;00;4,3;8,7;73,7;147,6;0,0;330,2;-6999;0,0;987,0
2005;3;29;11;15;4,3;9,1;71,8;188,3;0,0;313,4;-6999;0,0;987,0
2005;3;29;11;30;4,3;9,6;69,3;249,5;0,0;134,2;-6999;0,0;987,0
2005;3;29;11;45;3,5;9,9;64,4;324,2;0,0;155,3;-6999;0,0;987,0
2005;3;29;12;00;3,4;10,6;61,1;370,9;0,0;135,5;-6999;0,0;987,0
2005;3;29;12;15;3,7;10,8;61,3;508,7;0,0;113,3;-6999;0,0;987,0
2005;3;29;12;30;3,0;10,8;58,5;290,1;0,0;116,8;-6999;0,0;987,0
2005;3;29;12;45;3,6;10,6;61,8;216,5;0,0;127,3;-6999;0,0;987,0
2005;3;29;13;00;3,2;10,3;61,4;210,0;0,0;103,7;-6999;0,0;987,0
2005;3;29;13;15;3,6;10,4;62,7;239,5;0,0;145,5;-6999;0,0;987,0
2005;3;29;13;30;3,9;10,8;62,2;305,3;0,0;113,0;-6999;0,0;987,0
2005;3;29;13;45;3,6;10,8;61,1;317,6;0,0;100,0;-6999;0,0;987,0
2005;3;29;14;00;3,0;11,3;56,5;355,8;0,0;112,4;-6999;0,0;987,0
2005;3;29;14;15;3,1;11,9;55,0;377,7;0,0;113,6;-6999;0,0;987,0
2005;3;29;14;30;3,2;12,1;54,4;395,4;0,0;141,3;-6999;0,0;986,0
2005;3;29;14;45;3,2;12,0;54,9;378,7;0,0;128,4;-6999;0,0;986,0
2005;3;29;15;00;3,5;12,4;54,7;396,7;0,0;172,3;-6999;0,0;986,0
2005;3;29;15;15;3,7;12,7;54,4;330,4;0,0;159,7;-6999;0,0;986,0
2005;3;29;15;30;3,6;12,6;54,3;414,6;0,0;138,3;-6999;0,0;986,0
2005;3;29;15;45;3,9;13,1;53,6;436,1;0,0;147,6;-6999;0,0;986,0
2005;3;29;16;00;4,0;12,8;55,2;375,3;0,0;182,2;-6999;0,0;986,0
2005;3;29;16;15;4,3;12,9;56,0;316,6;0,0;150,4;-6999;0,0;986,0
2005;3;29;16;30;4,5;12,9;56,5;265,1;0,0;179,2;-6999;0,0;986,0
2005;3;29;16;45;4,5;12,8;56,9;219,3;0,0;162,5;-6999;0,0;986,0
2005;3;29;17;00;4,5;12,7;57,3;173,7;0,0;209,0;-6999;0,0;986,0
2005;3;29;17;15;4,3;12,6;57,0;125,7;0,0;163,6;-6999;0,0;986,0
2005;3;29;17;30;4,3;12,6;56,9;90,7;0,0;124,4;-6999;0,0;986,0
2005;3;29;17;45;4,2;12,5;57,1;58,4;0,0;134,2;-6999;0,0;986,0
2005;3;29;18;00;3,9;12,2;56,9;21,0;0,0;145,6;-6999;0,0;986,0
2005;3;29;18;15;4,0;12,0;58,0;6,1;0,0;114,6;-6999;0,0;986,0
2005;3;29;18;30;3,8;11,8;57,8;2,0;0,0;133,2;-6999;0,0;986,0
2005;3;29;18;45;3,6;11,7;57,4;0,1;0,0;115,5;-6999;0,0;986,0
2005;3;29;19;00;3,9;10,7;63,0;0,0;0,0;331,2;-6999;0,0;986,0
2005;3;29;19;15;4,0;10,4;64,7;0,0;0,0;325,4;-6999;0,0;986,0
2005;3;29;19;30;3,9;10,3;64,3;0,0;0,0;332,6;-6999;0,0;986,0
2005;3;29;19;45;3,8;10,5;63,1;-0,2;0,0;339,1;-6999;0,0;986,0
2005;3;29;20;00;3,7;10,4;63,2;-0,2;0,0;325,1;-6999;0,0;986,0
2005;3;29;20;15;3,7;10,7;62,0;-0,4;0,0;339,6;-6999;0,0;986,0
2005;3;29;20;30;3,7;10,9;61,2;-0,2;0,0;321,6;-6999;0,0;986,0
2005;3;29;20;45;3,7;10,7;62,1;-0,3;0,0;314,6;-6999;0,0;986,0
2005;3;29;21;00;3,9;10,6;63,1;-0,2;0,0;327,8;-6999;0,0;986,0
2005;3;29;21;15;3,9;10,7;62,7;0,1;0,0;326,6;-6999;0,0;986,0
2005;3;29;21;30;3,9;10,4;64,2;-0,2;0,0;331,3;-6999;0,0;986,0
2005;3;29;21;45;3,9;10,5;63,5;0,0;0,0;338,8;-6999;0,0;986,0
2005;3;29;22;00;3,9;10,5;63,6;-0,1;0,0;341,1;-6999;0,0;986,0
2005;3;29;22;15;3,9;10,4;63,9;-0,3;0,0;289,0;-6999;0,0;986,0
2005;3;29;22;30;4,1;10,0;66,8;-0,4;0,0;208,5;-6999;0,0;986,0
2005;3;29;22;45;4,1;10,1;66,1;-0,5;0,0;216,4;-6999;0,0;986,0
2005;3;29;23;00;4,5;9,6;70,5;-0,3;0,0;91,1;-6999;0,0;986,0
2005;3;29;23;15;4,6;9,3;72,6;-0,3;0,0;120,4;-6999;0,0;986,0
2005;3;29;23;30;4,3;9,1;71,9;-0,3;0,0;112,5;-6999;0,0;986,0
2005;3;29;23;45;3,8;9,4;68,2;-0,2;0,0;220,4;-6999;0,0;986,0
2005;3;29;24;00;3,3;9,5;65,3;-0,2;0,0;205,8;-6999;0,0;986,0
2005;3;30;00;15;3,5;9,4;66,7;-0,3;0,0;140,8;-6999;0,0;986,0
2005;3;30;00;30;3,6;9,3;67,7;-0,4;0,0;155,8;-6999;0,0;986,0
2005;3;30;00;45;3,1;9,2;65,7;-0,3;0,0;177,3;-6999;0,0;986,0
2005;3;30;01;00;3,2;9,1;66,4;-0,2;0,0;185,5;-6999;0,0;986,0
2005;3;30;01;15;2,9;9,0;65,5;-0,4;0,0;156,4;-6999;0,0;986,0
2005;3;30;01;30;2,8;8,8;66,1;-0,3;0,0;156,4;-6999;0,0;986,0
2005;3;30;01;45;3,3;8,8;68,4;-0,3;0,0;158,5;-6999;0,0;986,0
2005;3;30;02;00;3,5;8,6;70,3;-0,4;0,0;180,1;-6999;0,0;986,0
2005;3;30;02;15;3,1;8,6;68,4;-0,2;0,0;192,7;-6999;0,0;986,0
2005;3;30;02;30;2,9;8,5;67,7;-0,3;0,0;187,7;-6999;0,0;986,0
2005;3;30;02;45;2,8;8,2;68,6;-0,5;0,0;197,0;-6999;0,0;986,0
2005;3;30;03;00;2,9;8,1;69,7;-0,3;0,0;219,4;-6999;0,0;986,0
2005;3;30;03;15;3,0;8,1;70,4;-0,4;0,0;185,3;-6999;0,0;986,0
2005;3;30;03;30;2,9;7,9;70,6;-0,4;0,0;173,0;-6999;0,0;986,0
2005;3;30;03;45;2,6;7,7;70,2;-0,4;0,0;190,3;-6999;0,0;986,0
2005;3;30;04;00;2,5;7,6;69,9;-0,4;0,0;199,4;-6999;0,0;986,0
2005;3;30;04;15;2,5;7,4;71,0;-0,3;0,0;200,3;-6999;0,0;986,0
2005;3;30;04;30;2,5;7,3;71,3;-0,3;0,0;187,4;-6999;0,0;986,0
2005;3;30;04;45;2,5;7,2;72,0;-0,5;0,0;205,0;-6999;0,0;986,0
2005;3;30;05;00;2,6;7,1;73,1;-0,4;0,0;196,7;-6999;0,0;986,0
2005;3;30;05;15;2,6;7,0;73,4;-0,4;0,0;180,9;-6999;0,0;986,0
2005;3;30;05;30;2,4;6,8;73,7;0,5;0,0;155,3;-6999;0,0;986,0
2005;3;30;05;45;2,2;6,8;72,4;2,4;0,0;192,3;-6999;0,0;986,0
2005;3;30;06;00;2,2;6,7;73,0;6,9;0,0;157,8;-6999;0,0;986,0
2005;3;30;06;15;2,3;6,8;73,2;20,5;0,0;191,1;-6999;0,0;987,0
2005;3;30;06;30;2,2;6,9;71,8;38,2;0,0;150,0;-6999;0,0;987,0
2005;3;30;06;45;1,9;7,0;70,2;74,6;0,0;209,2;-6999;0,0;987,0
2005;3;30;07;00;2,0;7,0;70,3;111,8;0,0;274,4;-6999;0,0;987,0
2005;3;30;07;15;2,1;7,0;71,0;142,8;0,0;311,1;-6999;0,0;987,0
2005;3;30;07;30;1,7;7,4;67,3;211,1;0,0;148,6;-6999;0,0;987,0
2005;3;30;07;45;1,8;7,9;65,2;239,5;0,0;190,8;-6999;0,0;987,0
2005;3;30;08;00;2,0;8,1;65,2;300,1;0,0;184,1;-6999;0,0;987,0
2005;3;30;08;15;1,8;8,4;63,0;368,6;0,0;169,0;-6999;0,0;987,0
2005;3;30;08;30;2,1;9,0;61,9;449,2;0,0;189,9;-6999;0,0;987,0
2005;3;30;08;45;2,3;8,7;64,0;294,5;0,0;151,9;-6999;0,0;987,0
2005;3;30;09;00;2,5;8,8;64,4;441,0;0,0;158,6;-6999;0,0;987,0
2005;3;30;09;15;2,6;9,4;62,7;486,8;0,0;166,0;-6999;0,0;987,0
2005;3;30;09;30;3,0;9,7;62,8;413,6;0,0;152,6;-6999;0,0;988,0
2005;3;30;09;45;3,1;9,7;63,3;359,3;0,0;154,5;-6999;0,0;988,0
2005;3;30;10;00;3,4;9,8;64,3;306,9;0,0;178,7;-6999;0,0;988,0
2005;3;30;10;15;3,5;10,0;64,0;354,9;0,0;181,5;-6999;0,0;988,0
2005;3;30;10;30;3,6;10,1;64,1;299,2;0,0;199,7;-6999;0,0;988,0
2005;3;30;10;45;3,8;10,3;64,1;331,9;0,0;193,7;-6999;0,0;988,0
2005;3;30;11;00;4,1;11,2;61,5;672,2;0,0;187,0;-6999;0,0;988,0
2005;3;30;11;15;4,0;11,5;60,1;730,0;0,0;178,9;-6999;0,0;988,0
2005;3;30;11;30;4,1;12,1;58,1;706,0;0,0;159,5;-6999;0,0;988,0
2005;3;30;11;45;4,1;12,4;56,8;648,7;0,0;216,0;-6999;0,0;987,0
2005;3;30;12;00;4,2;12,6;56,5;684,6;0,0;156,7;-6999;0,0;987,0
2005;3;30;12;15;4,2;12,3;57,7;561,7;0,0;214,7;-6999;0,0;987,0
2005;3;30;12;30;4,4;12,4;58,2;579,6;0,0;196,8;-6999;0,0;987,0
2005;3;30;12;45;4,6;13,3;55,6;655,2;0,0;197,8;-6999;0,0;987,0
2005;3;30;13;00;4,5;13,3;55,0;617,4;0,0;165,3;-6999;0,0;987,0
2005;3;30;13;15;4,4;13,4;54,6;505,3;0,0;178,2;-6999;0,0;987,0
2005;3;30;13;30;4,3;13,4;54,2;432,0;0,0;170,0;-6999;0,0;987,0
2005;3;30;13;45;4,4;13,5;54,0;546,3;0,0;189,7;-6999;0,0;987,0
2005;3;30;14;00;4,5;13,8;53,4;595,7;0,0;187,1;-6999;0,0;987,0
2005;3;30;14;15;4,5;13,9;53,0;498,7;0,0;167,8;-6999;0,0;987,0
2005;3;30;14;30;4,5;14,2;52,1;486,5;0,0;209,6;-6999;0,0;987,0
2005;3;30;14;45;4,5;14,1;52,5;337,8;0,0;200,0;-6999;0,0;987,0
2005;3;30;15;00;4,3;13,8;52,8;334,3;7,2;166,4;-6999;0,0;987,0
2005;3;30;15;15;4,1;13,6;52,6;276,3;7,3;202,2;-6999;0,0;987,0
2005;3;30;15;30;4,2;13,6;53,0;210,9;6,0;192,2;-6999;0,0;987,0
2005;3;30;15;45;4,4;13,7;53,3;205,5;6,0;175,3;-6999;0,0;987,0
2005;3;30;16;00;4,6;13,9;53,5;194,7;5,4;182,5;-6999;0,0;987,0
2005;3;30;16;15;4,6;13,8;53,7;165,3;6,6;175,9;-6999;0,0;987,0
2005;3;30;16;30;4,5;13,8;53,5;139,0;5,3;185,4;-6999;0,0;987,0
2005;3;30;16;45;4,2;13,6;53,0;109,4;9,1;183,4;-6999;0,0;987,0
2005;3;30;17;00;3,7;13,2;52,4;77,6;8,2;168,2;-6999;0,0;987,0
2005;3;30;17;15;3,1;12,9;51,3;57,6;10,0;161,3;-6999;0,0;987,0
2005;3;30;17;30;2,3;12,6;49,6;44,8;10,1;168,0;-6999;0,0;987,0
2005;3;30;17;45;1,8;12,3;48,6;31,5;7,6;170,5;-6999;0,0;987,0
2005;3;30;18;00;1,5;12,1;48,4;16,4;7,9;160,6;-6999;0,0;988,0
2005;3;30;18;15;1,6;12,0;48,8;5,3;6,9;179,1;-6999;0,0;988,0
2005;3;30;18;30;1,2;11,6;48,8;1,5;9,3;193,2;-6999;0,0;988,0
2005;3;30;18;45;1,1;11,4;49,3;-0,1;9,0;153,4;-6999;0,0;988,0
2005;3;30;19;00;1,2;11,3;49,7;-0,4;9,1;168,8;-6999;0,0;988,0
2005;3;30;19;15;0,9;10,8;50,3;-0,3;10,4;151,2;-6999;0,0;989,0
2005;3;30;19;30;0,7;10,5;50,6;-0,4;9,6;138,4;-6999;0,0;989,0
2005;3;30;19;45;0,4;10,2;50,5;-0,3;11,2;170,7;-6999;0,0;989,0
2005;3;30;20;00;0,3;9,9;51,1;-0,4;11,2;143,2;-6999;0,0;989,0
2005;3;30;20;15;0,4;9,8;51,8;-0,3;10,2;120,5;-6999;0,0;989,0
2005;3;30;20;30;0,3;9,5;52,8;-0,4;9,3;149,6;-6999;0,0;989,0
2005;3;30;20;45;0,1;9,0;53,7;-0,5;9,1;170,1;-6999;0,0;989,0
2005;3;30;21;00;0,1;8,9;54,0;-0,3;8,3;132,7;-6999;0,0;990,0
2005;3;30;21;15;-0,1;8,6;54,2;-0,3;7,7;160,9;-6999;0,0;990,0
2005;3;30;21;30;-0,2;8,4;54,6;-0,2;6,6;225,5;-6999;0,0;990,0
2005;3;30;21;45;-0,4;8,1;55,1;-0,3;6,9;229,4;-6999;0,0;990,0
2005;3;30;22;00;-0,6;7,8;55,2;-0,2;6,2;312,4;-6999;0,0;990,0
2005;3;30;22;15;-0,7;7,7;55,2;-0,2;5,6;253,6;-6999;0,0;990,0
2005;3;30;22;30;-1,0;7,3;55,4;-0,1;3,0;310,9;-6999;0,0;990,0
2005;3;30;22;45;-1,2;7,2;55,3;-0,2;5,6;309,4;-6999;0,0;990,0
2005;3;30;23;00;-1,3;7,0;55,7;0,0;5,2;298,8;-6999;0,0;991,0
2005;3;30;23;15;-1,4;6,8;56,0;-0,2;3,5;283,5;-6999;0,0;991,0
2005;3;30;23;30;-1,4;6,7;56,3;0,0;3,6;314,3;-6999;0,0;991,0
2005;3;30;23;45;-1,4;6,6;56,6;-0,2;4,4;262,7;-6999;0,0;991,0
2005;3;30;24;00;-1,4;6,4;57,3;-0,1;2,8;328,0;-6999;0,0;991,0
2005;3;31;00;15;-1,4;6,2;58,2;-0,1;3,9;336,0;-6999;0,0;991,0
2005;3;31;00;30;-1,5;6,0;58,4;-0,2;5,5;319,6;-6999;0,0;991,0
2005;3;31;00;45;-1,6;5,8;59,1;-0,2;5,8;310,7;-6999;0,0;992,0
2005;3;31;01;00;-1,7;5,5;59,9;-0,1;4,8;332,1;-6999;0,0;992,0
2005;3;31;01;15;-1,9;5,3;59,7;-0,2;5,4;328,1;-6999;0,0;992,0
2005;3;31;01;30;-1,9;5,3;59,7;0,0;1,7;266,0;-6999;0,0;992,0
2005;3;31;01;45;-2,0;5,2;59,8;-0,1;3,5;308,0;-6999;0,0;992,0
2005;3;31;02;00;-2,0;5,0;60,4;0,0;2,6;298,2;-6999;0,0;992,0
2005;3;31;02;15;-2,2;4,8;60,6;0,0;1,8;318,5;-6999;0,0;992,0
2005;3;31;02;30;-2,4;4,7;59,8;-0,2;4,7;312,4;-6999;0,0;992,0
2005;3;31;02;45;-2,8;4,4;59,7;0,0;3,9;271,6;-6999;0,0;992,0
2005;3;31;03;00;-3,0;4,3;59,1;0,0;5,5;232,9;-6999;0,0;992,0
2005;3;31;03;15;-3,2;4,0;59,4;0,0;5,7;274,4;-6999;0,0;992,0
2005;3;31;03;30;-3,3;3,8;59,8;0,1;5,7;280,2;-6999;0,0;992,0
2005;3;31;03;45;-3,3;3,6;60,7;0,1;2,6;322,9;-6999;0,0;992,0
2005;3;31;04;00;-3,3;3,4;61,5;0,1;2,7;308,7;-6999;0,0;992,0
2005;3;31;04;15;-3,3;3,2;62,2;0,2;1,0;324,3;-6999;0,0;992,0
2005;3;31;04;30;-3,4;3,0;62,7;0,1;0,0;321,2;-6999;0,0;992,0
2005;3;31;04;45;-3,4;2,8;63,6;0,3;0,0;331,9;-6999;0,0;992,0
2005;3;31;05;00;-3,4;2,4;65,3;0,1;0,7;330,0;-6999;0,0;992,0
2005;3;31;05;15;-3,4;2,3;66,0;0,3;2,2;334,5;-6999;0,0;992,0
2005;3;31;05;30;-3,6;2,1;65,8;1,6;2,2;322,9;-6999;0,0;993,0
2005;3;31;05;45;-3,7;2,0;65,8;4,6;4,3;316,5;-6999;0,0;993,0
2005;3;31;06;00;-3,7;2,0;65,9;17,3;4,4;322,6;-6999;0,0;993,0
2005;3;31;06;15;-3,7;1,8;66,8;41,7;2,9;323,7;-6999;0,0;993,0
2005;3;31;06;30;-3,8;1,9;66,1;73,4;3,6;322,7;-6999;0,0;993,0
2005;3;31;06;45;-4,0;2,1;64,2;111,6;2,3;321,8;-6999;0,0;993,0
2005;3;31;07;00;-4,1;2,3;62,8;149,9;3,0;325,6;-6999;0,0;993,0
2005;3;31;07;15;-4,0;2,5;62,0;193,2;1,9;327,5;-6999;0,0;993,0
2005;3;31;07;30;-3,9;3,0;60,4;240,3;0,9;296,1;-6999;0,0;994,0
2005;3;31;07;45;-3,8;3,2;60,1;285,4;2,9;201,2;-6999;0,0;994,0
2005;3;31;08;00;-3,5;3,8;58,7;330,3;2,5;256,2;-6999;0,0;994,0
2005;3;31;08;15;-3,4;4,1;57,9;376,8;2,3;218,8;-6999;0,0;994,0
2005;3;31;08;30;-3,2;4,6;56,8;417,2;3,7;174,0;-6999;0,0;994,0
2005;3;31;08;45;-3,3;4,6;56,7;461,0;4,5;188,9;-6999;0,0;994,0
2005;3;31;09;00;-3,0;5,0;56,2;499,4;4,2;196,4;-6999;0,0;994,0
2005;3;31;09;15;-2,9;5,1;56,3;536,9;4,1;218,8;-6999;0,0;994,0
2005;3;31;09;30;-3,1;4,9;56,4;571,9;4,0;284,3;-6999;0,0;994,0
2005;3;31;09;45;-2,6;5,7;55,0;601,8;1,9;241,8;-6999;0,0;994,0
2005;3;31;10;00;-2,5;6,2;53,7;630,7;3,4;154,6;-6999;0,0;994,0
2005;3;31;10;15;-2,5;6,1;54,2;660,5;3,8;195,6;-6999;0,0;994,0
2005;3;31;10;30;-2,1;6,8;52,9;676,9;4,4;221,5;-6999;0,0;994,0
2005;3;31;10;45;-1,7;7,0;54,0;704,0;5,9;193,5;-6999;0,0;994,0
2005;3;31;11;00;-1,6;7,4;52,7;722,0;5,5;184,6;-6999;0,0;994,0
2005;3;31;11;15;-1,5;7,9;51,6;737,0;5,9;239,8;-6999;0,0;994,0
2005;3;31;11;30;-1,3;8,7;49,6;749,0;5,4;183,3;-6999;0,0;994,0
2005;3;31;11;45;-1,7;8,6;48,3;756,0;6,2;163,7;-6999;0,0;994,0
2005;3;31;12;00;-1,5;9,3;46,8;759,0;8,1;187,0;-6999;0,0;994,0
2005;3;31;12;15;-1,6;9,1;47,1;757,0;6,6;224,2;-6999;0,0;994,0
2005;3;31;12;30;-1,4;9,8;45,5;754,0;7,9;148,1;-6999;0,0;994,0
2005;3;31;12;45;-2,3;9,5;43,5;757,0;9,2;156,8;-6999;0,0;994,0
2005;3;31;13;00;-3,0;9,9;40,2;759,0;9,3;155,8;-6999;0,0;994,0
2005;3;31;13;15;-4,3;9,9;36,5;749,0;9,7;203,9;-6999;0,0;994,0
2005;3;31;13;30;-5,6;9,9;33,1;734,0;11,5;98,7;-6999;0,0;994,0
2005;3;31;13;45;-6,6;10,1;30,3;713,0;8,7;154,8;-6999;0,0;994,0
2005;3;31;14;00;-6,2;9,9;31,5;690,2;10,1;264,1;-6999;0,0;994,0
2005;3;31;14;15;-6,2;9,9;31,6;658,5;9,2;257,5;-6999;0,0;994,0
2005;3;31;14;30;-6,2;9,9;31,5;633,2;10,5;296,5;-6999;0,0;994,0
2005;3;31;14;45;-5,6;10,4;32,0;601,0;10,3;275,7;-6999;0,0;994,0
2005;3;31;15;00;-6,7;10,1;30,1;568,5;8,8;255,0;-6999;0,0;994,0
2005;3;31;15;15;-6,1;10,5;30,7;527,0;9,8;257,2;-6999;0,0;994,0
2005;3;31;15;30;-5,7;10,8;30,8;485,8;9,1;135,0;-6999;0,0;994,0
2005;3;31;15;45;-5,7;10,7;31,1;440,3;8,3;182,2;-6999;0,0;994,0
2005;3;31;16;00;-6,0;10,5;30,8;395,7;10,8;213,2;-6999;0,0;994,0
2005;3;31;16;15;-5,8;10,5;31,2;353,7;10,7;210,7;-6999;0,0;994,0
2005;3;31;16;30;-5,8;10,3;31,6;307,8;10,9;223,5;-6999;0,0;994,0
2005;3;31;16;45;-5,6;10,2;32,3;261,6;9,3;146,5;-6999;0,0;994,0
2005;3;31;17;00;-6,0;9,9;32,0;213,2;11,1;195,2;-6999;0,0;994,0
2005;3;31;17;15;-6,2;9,8;31,9;167,7;10,1;141,0;-6999;0,0;994,0
2005;3;31;17;30;-6,1;9,6;32,6;123,3;9,6;159,2;-6999;0,0;994,0
2005;3;31;17;45;-6,9;9,1;31,6;79,4;11,4;174,1;-6999;0,0;994,0
2005;3;31;18;00;-6,4;8,8;33,5;43,5;10,6;203,1;-6999;0,0;994,0
2005;3;31;18;15;-5,7;8,5;36,1;14,5;10,4;205,8;-6999;0,0;995,0
2005;3;31;18;30;-5,6;8,1;37,3;3,9;10,2;198,4;-6999;0,0;995,0
2005;3;31;18;45;-5,5;7,8;38,3;1,5;8,9;154,9;-6999;0,0;995,0
2005;3;31;19;00;-5,2;7,7;39,5;0,2;8,3;144,7;-6999;0,0;995,0
2005;3;31;19;15;-5,1;7,3;41,1;0,1;8,8;201,6;-6999;0,0;995,0
2005;3;31;19;30;-5,1;6,9;42,2;0,1;9,5;208,2;-6999;0,0;995,0
2005;3;31;19;45;-5,2;6,6;42,6;0,1;9,7;234,0;-6999;0,0;996,0
2005;3;31;20;00;-5,1;6,4;43,6;0,1;10,9;242,7;-6999;0,0;996,0
2005;3;31;20;15;-4,9;6,2;45,0;0,0;11,7;229,0;-6999;0,0;996,0
2005;3;31;20;30;-4,9;5,9;45,9;0,1;10,6;273,2;-6999;0,0;996,0
2005;3;31;20;45;-4,9;5,7;46,4;0,1;11,1;255,3;-6999;0,0;996,0
2005;3;31;21;00;-4,9;5,6;46,6;0,2;9,9;221,3;-6999;0,0;996,0
2005;3;31;21;15;-5,0;5,4;47,0;0,2;8,9;201,5;-6999;0,0;996,0
2005;3;31;21;30;-5,1;5,2;47,4;0,2;8,9;232,1;-6999;0,0;996,0
2005;3;31;21;45;-5,0;5,1;47,9;0,2;8,4;243,8;-6999;0,0;996,0
2005;3;31;22;00;-5,1;4,9;48,4;0,2;7,1;297,6;-6999;0,0;996,0
2005;3;31;22;15;-5,0;4,9;48,7;0,1;7,8;211,4;-6999;0,0;996,0
2005;3;31;22;30;-4,9;4,7;49,6;0,2;6,0;268,0;-6999;0,0;997,0
2005;3;31;22;45;-4,9;4,5;50,3;0,2;5,0;311,5;-6999;0,0;997,0
2005;3;31;23;00;-5,0;4,4;50,4;0,3;5,8;298,2;-6999;0,0;997,0
2005;3;31;23;15;-5,0;4,1;51,7;0,3;3,8;313,5;-6999;0,0;997,0
2005;3;31;23;30;-4,9;4,0;52,2;0,3;5,6;315,4;-6999;0,0;997,0
2005;3;31;23;45;-4,9;3,9;52,8;0,3;4,9;309,5;-6999;0,0;997,0
2005;3;31;24;00;-4,9;3,8;53,0;0,3;6,2;316,9;-6999;0,0;997,0
