"year";"month";"day";"hour MEZ";"min";"dewpoint temperature (degree C)";"air temperature (degree C)";"relative humidity (%)";"global radiation (W m^(-2))";"wind speed (km/h)";"wind direction (degree)";"wind speed - gust (km/h)";"precipitation (10^(-1) mm)";"air pressure (hPa)"
2005;4;15;22;00;8,1;15,9;59,7;0,0;2,6;85,2;-6999;0,0;976,0
2005;4;15;22;15;8,1;15,9;60,0;0,0;1,2;88,1;-6999;0,0;976,0
2005;4;15;22;30;8,4;15,9;60,9;0,0;0,0;91,9;-6999;0,0;976,0
2005;4;15;22;45;8,5;15,6;62,6;0,0;0,0;90,2;-6999;0,0;976,0
2005;4;15;23;00;8,8;15,4;64,8;0,0;3,6;108,8;-6999;0,0;976,0
2005;4;15;23;15;9,0;15,1;67,0;0,0;4,6;96,5;-6999;0,0;976,0
2005;4;15;23;30;9,0;14,8;68,3;0,0;1,8;104,5;-6999;0,0;976,0
2005;4;15;23;45;9,1;14,6;69,4;0,0;0,0;107,7;-6999;0,0;976,0
2005;4;15;24;00;9,0;14,2;70,9;0,0;0,0;63,9;-6999;0,0;976,0
2005;4;16;00;15;8,9;13,5;73,9;0,0;0,0;58,8;-6999;0,0;976,0
2005;4;16;00;30;8,9;13,6;73,0;0,0;0,4;119,7;-6999;0,0;976,0
2005;4;16;00;45;8,8;13,3;74,4;0,0;3,0;129,4;-6999;0,0;976,0
2005;4;16;01;00;8,8;13,0;75,5;0,0;2,4;98,6;-6999;0,0;976,0
2005;4;16;01;15;8,7;12,7;76,6;0,0;1,1;115,6;-6999;0,0;976,0
2005;4;16;01;30;8,5;12,3;77,8;0,0;1,1;82,9;-6999;0,0;976,0
2005;4;16;01;45;8,4;12,1;78,1;0,0;0,9;88,1;-6999;0,0;976,0
2005;4;16;02;00;8,4;12,0;78,8;0,0;0,2;53,8;-6999;0,0;976,0
2005;4;16;02;15;8,5;12,0;78,9;0,0;0,0;23,0;-6999;0,0;976,0
2005;4;16;02;30;8,4;11,8;79,4;0,0;0,0;19,3;-6999;0,0;976,0
2005;4;16;02;45;8,2;11,5;80,2;0,0;0,1;25,0;-6999;0,0;976,0
2005;4;16;03;00;8,1;11,2;81,4;0,0;0,0;22,2;-6999;0,0;976,0
2005;4;16;03;15;8,1;10,9;82,8;0,0;0,0;68,6;-6999;0,0;975,0
2005;4;16;03;30;8,4;11,0;83,8;0,0;0,0;338,1;-6999;0,0;975,0
2005;4;16;03;45;8,2;10,8;83,7;0,0;0,0;340,0;-6999;0,0;975,0
2005;4;16;04;00;8,2;10,8;84,2;0,0;0,0;345,4;-6999;0,0;975,0
2005;4;16;04;15;8,6;11,1;84,3;0,0;0,0;175,4;-6999;0,0;975,0
2005;4;16;04;30;8,5;11,1;83,9;0,0;2,7;63,0;-6999;0,0;975,0
2005;4;16;04;45;8,1;10,4;85,7;0,0;1,6;115,9;-6999;0,0;975,0
2005;4;16;05;00;8,3;10,5;86,2;0,0;0,0;171,6;-6999;0,0;975,0
2005;4;16;05;15;8,8;11,1;85,5;3,9;0,0;93,3;-6999;0,0;975,0
2005;4;16;05;30;8,8;11,1;85,5;17,3;0,0;117,1;-6999;0,0;975,0
2005;4;16;05;45;8,7;11,0;85,7;39,5;0,0;133,3;-6999;0,0;975,0
2005;4;16;06;00;8,7;11,1;84,9;67,8;0,0;144,9;-6999;0,0;975,0
2005;4;16;06;15;8,5;11,0;84,7;100,4;0,0;114,5;-6999;0,0;975,0
2005;4;16;06;30;8,4;10,9;84,3;137,0;0,0;94,6;-6999;0,0;975,0
2005;4;16;06;45;8,6;11,2;83,9;175,6;0,1;128,1;-6999;0,0;976,0
2005;4;16;07;00;8,7;11,2;84,4;218,3;3,4;154,8;-6999;0,0;976,0
2005;4;16;07;15;8,3;11,4;81,2;256,6;6,3;155,2;-6999;0,0;976,0
2005;4;16;07;30;8,3;11,6;80,0;301,6;5,2;171,7;-6999;0,0;976,0
2005;4;16;07;45;7,8;11,9;75,8;353,6;6,2;162,6;-6999;0,0;976,0
2005;4;16;08;00;7,9;12,4;74,1;401,8;5,3;152,7;-6999;0,0;975,0
2005;4;16;08;15;7,8;12,5;73,0;448,4;5,8;144,7;-6999;0,0;975,0
2005;4;16;08;30;7,7;13,0;70,1;490,8;5,5;145,6;-6999;0,0;975,0
2005;4;16;08;45;7,5;13,0;69,3;528,9;8,1;140,6;-6999;0,0;975,0
2005;4;16;09;00;7,5;13,5;66,8;568,1;7,2;157,7;-6999;0,0;975,0
2005;4;16;09;15;7,4;13,9;64,9;607,6;6,7;144,8;-6999;0,0;975,0
2005;4;16;09;30;7,6;14,3;64,0;639,6;8,7;158,6;-6999;0,0;975,0
2005;4;16;09;45;7,9;15,0;62,5;667,5;5,9;164,5;-6999;0,0;975,0
2005;4;16;10;00;7,7;15,2;60,9;694,2;10,0;185,6;-6999;0,0;975,0
2005;4;16;10;15;8,0;15,9;59,2;705,0;9,2;167,4;-6999;0,0;975,0
2005;4;16;10;30;8,1;16,3;58,4;735,0;8,6;192,5;-6999;0,0;975,0
2005;4;16;10;45;8,0;16,2;58,4;752,0;11,1;178,9;-6999;0,0;975,0
2005;4;16;11;00;8,1;16,7;56,7;770,0;9,5;184,8;-6999;0,0;975,0
2005;4;16;11;15;8,1;17,1;55,5;775,0;8,6;149,2;-6999;0,0;975,0
2005;4;16;11;30;7,9;17,0;55,0;783,0;12,3;158,7;-6999;0,0;974,0
2005;4;16;11;45;8,0;17,2;54,5;795,0;12,4;148,6;-6999;0,0;974,0
2005;4;16;12;00;8,0;17,7;53,1;802,0;9,8;147,4;-6999;0,0;974,0
2005;4;16;12;15;8,2;18,0;52,6;805,0;10,1;142,9;-6999;0,0;974,0
2005;4;16;12;30;8,0;18,0;52,1;807,0;11,8;155,1;-6999;0,0;973,0
2005;4;16;12;45;7,8;18,2;50,5;813,0;11,6;168,0;-6999;0,0;973,0
2005;4;16;13;00;7,8;18,5;49,8;771,0;11,1;154,7;-6999;0,0;973,0
2005;4;16;13;15;8,0;18,3;51,1;773,0;12,8;145,5;-6999;0,0;973,0
2005;4;16;13;30;8,6;19,1;50,5;754,0;11,4;129,4;-6999;0,0;973,0
2005;4;16;13;45;8,7;19,2;50,4;727,0;12,1;147,0;-6999;0,0;973,0
2005;4;16;14;00;8,9;19,4;50,6;722,0;11,9;167,4;-6999;0,0;973,0
2005;4;16;14;15;9,1;19,3;51,5;647,8;10,7;154,9;-6999;0,0;972,0
2005;4;16;14;30;9,1;19,5;50,9;631,8;10,1;167,3;-6999;0,0;972,0
2005;4;16;14;45;8,8;19,3;50,7;539,3;11,8;166,3;-6999;0,0;972,0
2005;4;16;15;00;9,0;19,5;50,7;551,6;11,2;157,4;-6999;0,0;972,0
2005;4;16;15;15;9,1;19,5;51,1;412,6;10,2;156,9;-6999;0,0;972,0
2005;4;16;15;30;9,1;19,5;51,1;480,7;11,6;143,7;-6999;0,0;971,0
2005;4;16;15;45;9,1;19,4;51,2;378,2;12,9;147,1;-6999;0,0;971,0
2005;4;16;16;00;9,0;19,5;50,5;289,5;11,4;152,8;-6999;0,0;971,0
2005;4;16;16;15;8,5;19,3;49,5;199,2;12,4;152,7;-6999;0,0;971,0
2005;4;16;16;30;8,2;19,2;48,9;196,6;10,6;161,2;-6999;0,0;971,0
2005;4;16;16;45;8,4;19,1;49,9;167,8;9,0;141,9;-6999;0,0;971,0
2005;4;16;17;00;8,7;19,4;50,1;259,9;9,3;138,1;-6999;0,0;971,0
2005;4;16;17;15;8,3;19,4;48,5;142,4;8,9;144,1;-6999;0,0;971,0
2005;4;16;17;30;8,1;19,2;48,6;117,1;10,8;133,7;-6999;0,0;970,0
2005;4;16;17;45;8,1;19,0;49,2;70,8;9,7;134,8;-6999;0,0;970,0
2005;4;16;18;00;7,8;19,0;48,1;46,8;10,6;147,8;-6999;0,0;970,0
2005;4;16;18;15;7,4;18,9;47,3;36,8;10,5;147,4;-6999;0,0;970,0
2005;4;16;18;30;7,4;18,6;48,0;21,2;11,5;159,7;-6999;0,0;970,0
2005;4;16;18;45;7,4;18,4;48,6;8,3;11,3;159,2;-6999;0,0;970,0
2005;4;16;19;00;7,3;18,1;49,3;0,6;11,6;156,2;-6999;0,0;970,0
2005;4;16;19;15;7,3;17,8;50,2;0,0;10,1;160,4;-6999;0,0;970,0
2005;4;16;19;30;7,5;17,4;52,3;0,0;9,6;169,2;-6999;0,0;970,0
2005;4;16;19;45;7,8;17,2;53,9;0,0;10,6;161,2;-6999;0,0;970,0
2005;4;16;20;00;7,9;17,0;55,0;0,0;12,2;157,9;-6999;0,0;970,0
2005;4;16;20;15;7,8;16,9;55,1;0,0;11,8;156,4;-6999;0,0;970,0
2005;4;16;20;30;7,8;16,7;55,7;0,0;11,8;152,8;-6999;0,0;970,0
2005;4;16;20;45;7,7;16,4;56,4;-0,1;9,6;152,6;-6999;0,0;970,0
2005;4;16;21;00;7,7;16,1;57,5;0,0;9,4;144,9;-6999;0,0;970,0
2005;4;16;21;15;7,7;15,8;58,6;0,0;6,9;160,1;-6999;0,0;970,0
2005;4;16;21;30;7,6;15,6;59,0;0,0;6,3;155,4;-6999;0,0;970,0
2005;4;16;21;45;7,6;15,5;59,4;0,0;6,4;153,7;-6999;0,0;970,0
2005;4;16;22;00;7,5;15,2;60,1;-0,1;3,7;165,5;-6999;0,0;970,0
2005;4;16;22;15;7,4;15,0;60,4;0,0;2,2;148,4;-6999;0,0;970,0
2005;4;16;22;30;7,2;14,8;60,5;0,0;1,8;150,6;-6999;0,0;970,0
2005;4;16;22;45;7,1;14,9;59,6;0,0;1,6;162,7;-6999;0,0;970,0
2005;4;16;23;00;6,9;14,9;58,6;0,0;5,6;152,5;-6999;0,0;970,0
2005;4;16;23;15;6,8;14,9;58,4;-0,1;5,0;151,9;-6999;0,0;970,0
2005;4;16;23;30;6,8;14,8;58,8;0,0;1,1;127,3;-6999;0,0;970,0
2005;4;16;23;45;6,9;14,5;60,1;0,0;0,0;111,2;-6999;0,0;970,0
2005;4;16;24;00;6,9;14,3;61,2;0,0;0,0;113,6;-6999;0,0;970,0
2005;4;17;00;15;7,1;13,6;64,6;0,0;0,0;94,7;-6999;0,0;970,0
2005;4;17;00;30;7,1;13,1;67,1;0,0;0,0;91,9;-6999;0,0;970,0
2005;4;17;00;45;7,1;12,9;67,7;0,0;0,0;92,8;-6999;0,0;970,0
2005;4;17;01;00;7,2;12,8;68,6;0,0;0,0;101,6;-6999;0,0;969,0
2005;4;17;01;15;7,2;12,9;68,4;0,0;0,0;101,5;-6999;0,0;969,0
2005;4;17;01;30;7,2;12,7;69,1;0,0;0,0;112,4;-6999;0,0;969,0
2005;4;17;01;45;7,2;12,7;69,3;0,0;0,0;115,0;-6999;0,0;969,0
2005;4;17;02;00;7,2;12,6;69,8;0,0;0,0;94,0;-6999;0,0;969,0
2005;4;17;02;15;7,2;12,3;71,0;0,0;0,0;87,3;-6999;0,0;969,0
2005;4;17;02;30;7,4;12,5;71,2;0,0;0,0;99,1;-6999;0,0;969,0
2005;4;17;02;45;7,3;12,4;71,1;0,0;0,0;114,2;-6999;0,0;968,0
2005;4;17;03;00;7,4;12,4;71,4;0,0;0,0;110,1;-6999;0,0;968,0
2005;4;17;03;15;7,4;12,2;72,3;0,0;0,0;100,5;-6999;0,0;968,0
2005;4;17;03;30;7,4;12,1;72,8;0,0;0,0;109,1;-6999;0,0;968,0
2005;4;17;03;45;7,5;12,1;73,3;0,0;0,0;104,1;-6999;0,0;968,0
2005;4;17;04;00;7,5;12,1;73,7;0,0;0,0;116,8;-6999;0,0;968,0
2005;4;17;04;15;7,7;12,1;74,3;0,0;0,0;117,9;-6999;0,0;968,0
2005;4;17;04;30;7,8;12,1;74,9;0,0;0,0;125,8;-6999;0,0;968,0
2005;4;17;04;45;7,9;12,1;75,4;0,0;0,0;133,1;-6999;0,0;968,0
2005;4;17;05;00;7,8;11,9;76,1;0,0;0,0;125,3;-6999;0,0;968,0
2005;4;17;05;15;7,9;11,8;77,2;2,9;0,0;117,7;-6999;0,0;968,0
2005;4;17;05;30;8,0;11,7;77,8;19,7;0,0;116,4;-6999;0,0;968,0
2005;4;17;05;45;8,0;11,7;77,9;39,3;0,0;147,1;-6999;0,0;968,0
2005;4;17;06;00;8,0;11,6;78,3;61,4;0,0;133,4;-6999;0,0;968,0
2005;4;17;06;15;8,0;11,5;79,0;62,7;0,0;139,6;-6999;0,0;968,0
2005;4;17;06;30;8,0;11,4;79,6;67,8;0,8;136,3;-6999;0,0;968,0
2005;4;17;06;45;8,0;11,4;79,6;72,1;1,8;144,5;-6999;0,0;968,0
2005;4;17;07;00;8,0;11,5;79,1;89,5;0,7;157,5;-6999;0,0;968,0
2005;4;17;07;15;7,9;11,8;77,2;131,3;0,0;139,3;-6999;0,0;968,0
2005;4;17;07;30;7,8;11,9;76,2;210,9;0,0;141,5;-6999;0,0;968,0
2005;4;17;07;45;8,0;11,8;77,7;230,1;0,0;137,3;-6999;0,0;968,0
2005;4;17;08;00;8,1;12,0;77,2;210,7;0,0;167,1;-6999;0,0;968,0
2005;4;17;08;15;8,2;12,1;76,8;204,4;0,6;173,6;-6999;0,0;968,0
2005;4;17;08;30;8,2;12,1;76,8;262,7;3,6;159,2;-6999;0,0;968,0
2005;4;17;08;45;8,2;12,5;75,2;352,2;0,6;178,7;-6999;0,0;968,0
2005;4;17;09;00;8,1;12,6;73,8;449,1;0,0;168,8;-6999;0,0;968,0
2005;4;17;09;15;8,3;12,8;73,9;382,4;0,0;170,9;-6999;0,0;968,0
2005;4;17;09;30;8,5;13,0;74,2;297,1;0,0;192,4;-6999;0,0;968,0
2005;4;17;09;45;8,5;13,3;72,7;286,1;0,0;179,3;-6999;0,0;968,0
2005;4;17;10;00;8,5;13,0;74,3;228,4;0,0;189,3;-6999;0,0;968,0
2005;4;17;10;15;8,7;13,3;73,7;248,2;0,0;185,4;-6999;0,0;968,0
2005;4;17;10;30;8,7;13,5;72,5;264,7;0,0;201,8;-6999;0,0;968,0
2005;4;17;10;45;8,8;13,2;74,6;185,6;0,0;203,5;-6999;0,0;968,0
2005;4;17;11;00;9,3;13,0;78,0;230,6;0,0;215,0;-6999;0,0;968,0
2005;4;17;11;15;9,2;12,3;81,4;177,3;0,0;236,7;-6999;0,0;968,0
2005;4;17;11;30;9,4;12,5;81,3;148,9;0,1;172,7;-6999;1,0;968,0
2005;4;17;11;45;9,5;12,7;80,9;180,3;0,5;117,6;-6999;0,0;968,0
2005;4;17;12;00;9,5;13,0;79,1;264,9;0,1;192,6;-6999;0,0;968,0
2005;4;17;12;15;9,4;13,3;77,4;265,6;0,1;174,5;-6999;0,0;968,0
2005;4;17;12;30;9,2;13,4;75,5;207,4;1,3;213,8;-6999;0,0;968,0
2005;4;17;12;45;9,2;12,9;78,3;102,7;5,0;240,9;-6999;0,0;968,0
2005;4;17;13;00;9,2;13,0;77,6;117,6;3,0;220,9;-6999;0,0;968,0
2005;4;17;13;15;8,8;13,3;74,3;243,9;5,9;243,3;-6999;0,0;968,0
2005;4;17;13;30;9,0;13,3;75,3;162,8;2,8;224,2;-6999;0,0;968,0
2005;4;17;13;45;8,9;12,7;77,7;107,9;0,0;256,7;-6999;0,0;968,0
2005;4;17;14;00;9,3;13,1;77,6;265,3;1,0;224,3;-6999;0,0;968,0
2005;4;17;14;15;9,2;14,2;72,0;620,6;2,0;226,5;-6999;0,0;968,0
2005;4;17;14;30;9,0;15,0;67,2;463,2;0,4;198,6;-6999;0,0;968,0
2005;4;17;14;45;8,3;14,7;65,5;339,2;2,4;143,3;-6999;0,0;967,0
2005;4;17;15;00;7,8;14,9;62,5;486,8;3,2;164,6;-6999;0,0;967,0
2005;4;17;15;15;8,2;15,1;63,4;413,4;5,5;158,6;-6999;0,0;967,0
2005;4;17;15;30;8,4;15,6;62,2;500,9;5,3;153,1;-6999;0,0;967,0
2005;4;17;15;45;8,2;15,4;62,3;294,2;5,4;168,6;-6999;0,0;967,0
2005;4;17;16;00;7,9;15,8;59,4;364,9;3,1;158,8;-6999;0,0;967,0
2005;4;17;16;15;7,4;15,9;57,0;202,2;3,7;179,5;-6999;0,0;967,0
2005;4;17;16;30;7,0;15,4;57,4;145,4;5,2;170,2;-6999;0,0;967,0
2005;4;17;16;45;7,5;15,4;59,1;184,1;3,3;186,4;-6999;0,0;967,0
2005;4;17;17;00;7,8;15,3;61,0;175,7;2,7;191,2;-6999;0,0;967,0
2005;4;17;17;15;8,1;15,2;62,5;135,5;4,3;172,2;-6999;0,0;967,0
2005;4;17;17;30;8,4;15,0;64,5;103,0;4,1;169,8;-6999;0,0;967,0
2005;4;17;17;45;9,0;14,4;70,2;65,9;6,8;156,2;-6999;0,0;967,0
2005;4;17;18;00;9,2;14,1;72,2;38,4;6,6;170,7;-6999;0,0;967,0
2005;4;17;18;15;9,1;13,8;73,1;18,0;5,4;151,4;-6999;0,0;967,0
2005;4;17;18;30;9,1;13,7;73,9;11,2;4,2;155,3;-6999;0,0;967,0
2005;4;17;18;45;9,2;13,5;75,3;2,7;3,3;132,2;-6999;0,0;967,0
2005;4;17;19;00;9,6;13,3;78,5;0,0;6,3;136,8;-6999;0,0;967,0
2005;4;17;19;15;9,7;13,1;79,8;0,0;3,7;147,0;-6999;0,0;967,0
2005;4;17;19;30;9,5;12,9;79,8;0,0;0,7;127,6;-6999;0,0;968,0
2005;4;17;19;45;9,4;12,9;79,4;0,0;0,0;108,9;-6999;0,0;968,0
2005;4;17;20;00;9,4;12,8;79,6;0,0;0,1;184,9;-6999;0,0;968,0
2005;4;17;20;15;9,3;12,6;80,2;0,0;0,0;125,7;-6999;0,0;968,0
2005;4;17;20;30;9,1;12,3;80,8;0,0;0,0;150,2;-6999;0,0;968,0
2005;4;17;20;45;8,9;12,2;80,5;0,0;0,0;278,0;-6999;0,0;968,0
2005;4;17;21;00;8,9;12,2;80,1;0,0;0,0;217,3;-6999;0,0;968,0
2005;4;17;21;15;8,7;12,1;79,5;0,0;0,0;185,3;-6999;0,0;968,0
2005;4;17;21;30;8,5;11,8;80,2;0,0;0,0;347,4;-6999;0,0;968,0
2005;4;17;21;45;8,5;11,5;81,6;0,0;0,0;295,5;-6999;0,0;968,0
2005;4;17;22;00;8,4;11,5;81,4;0,0;0,0;319,5;-6999;0,0;967,0
2005;4;17;22;15;8,5;11,6;81,2;0,0;0,0;308,9;-6999;0,0;967,0
2005;4;17;22;30;8,5;11,7;80,6;0,0;0,0;290,4;-6999;0,0;967,0
2005;4;17;22;45;8,5;11,8;80,2;0,0;0,0;293,5;-6999;0,0;968,0
2005;4;17;23;00;8,4;11,7;80,3;0,0;0,0;259,2;-6999;0,0;968,0
2005;4;17;23;15;8,3;11,8;79,2;0,0;0,0;299,8;-6999;0,0;968,0
2005;4;17;23;30;8,2;11,6;79,6;0,0;0,0;335,1;-6999;0,0;968,0
2005;4;17;23;45;8,1;11,5;79,6;0,0;0,0;336,6;-6999;0,0;968,0
2005;4;17;24;00;8,2;11,7;79,0;0,0;0,0;328,4;-6999;0,0;968,0
2005;4;18;00;15;8,4;11,8;79,4;0,0;2,4;332,9;-6999;0,0;968,0
2005;4;18;00;30;8,7;11,7;81,6;0,0;9,8;331,9;-6999;0,0;968,0
2005;4;18;00;45;9,2;11,3;87,1;0,0;10,1;314,2;-6999;0,0;968,0
2005;4;18;01;00;8,5;10,8;85,8;0,0;8,7;299,6;-6999;0,0;968,0
2005;4;18;01;15;7,5;10,5;81,9;0,0;5,0;298,5;-6999;0,0;968,0
2005;4;18;01;30;6,9;10,2;80,2;0,0;1,9;308,5;-6999;0,0;968,0
2005;4;18;01;45;6,9;10,2;79,9;0,0;5,9;294,0;-6999;0,0;968,0
2005;4;18;02;00;6,8;10,1;79,8;0,0;7,7;298,0;-6999;0,0;967,0
2005;4;18;02;15;6,6;9,9;79,9;0,0;12,3;296,3;-6999;0,0;967,0
2005;4;18;02;30;6,9;9,7;82,5;0,0;10,0;301,4;-6999;0,0;967,0
2005;4;18;02;45;6,9;9,3;84,9;0,0;12,8;298,5;-6999;0,0;967,0
2005;4;18;03;00;7,0;8,9;87,7;0,0;12,3;298,0;-6999;1,0;967,0
2005;4;18;03;15;6,9;8,5;89,7;0,0;12,1;295,3;-6999;3,0;967,0
2005;4;18;03;30;7,0;8,3;91,5;0,0;12,8;293,0;-6999;3,0;967,0
2005;4;18;03;45;6,9;8,0;92,5;0,0;14,3;295,3;-6999;4,0;967,0
2005;4;18;04;00;6,9;7,9;93,7;0,0;15,6;294,9;-6999;10,0;967,0
2005;4;18;04;15;7,0;7,8;94,7;0,0;15,2;298,3;-6999;10,0;967,0
2005;4;18;04;30;6,9;7,6;95,1;0,0;17,0;292,6;-6999;5,0;967,0
2005;4;18;04;45;6,8;7,5;95,6;0,0;17,2;290,2;-6999;7,0;967,0
2005;4;18;05;00;6,8;7,3;96,8;0,0;19,5;282,7;-6999;10,0;967,0
2005;4;18;05;15;6,8;7,2;97,6;0,0;17,7;289,9;-6999;8,0;967,0
2005;4;18;05;30;6,9;7,1;98,6;0,0;18,2;285,7;-6999;11,0;967,0
2005;4;18;05;45;6,9;7,0;99,2;0,5;20,7;279,5;-6999;10,0;967,0
2005;4;18;06;00;6,9;7,0;99,6;3,1;21,6;277,1;-6999;7,0;967,0
2005;4;18;06;15;7,0;7,0;100,0;9,2;22,3;282,8;-6999;5,0;967,0
2005;4;18;06;30;7,0;7,0;99,9;7,4;24,1;276,9;-6999;3,0;967,0
2005;4;18;06;45;6,9;6,9;100,0;14,7;22,5;276,4;-6999;7,0;967,0
2005;4;18;07;00;7,1;7,1;100,0;10,3;20,3;281,8;-6999;2,0;967,0
2005;4;18;07;15;7,2;7,3;99,4;7,5;21,1;289,9;-6999;0,0;967,0
2005;4;18;07;30;6,8;7,1;98,3;20,8;21,5;286,8;-6999;0,0;967,0
2005;4;18;07;45;6,7;7,2;96,7;45,3;25,7;285,7;-6999;0,0;967,0
2005;4;18;08;00;6,5;7,1;95,7;49,2;24,6;285,4;-6999;1,0;967,0
2005;4;18;08;15;6,1;6,9;94,6;42,2;24,5;282,5;-6999;1,0;967,0
2005;4;18;08;30;6,2;6,9;95,2;108,3;23,2;284,3;-6999;4,0;967,0
2005;4;18;08;45;6,2;7,0;94,9;106,8;23,2;283,0;-6999;1,0;967,0
2005;4;18;09;00;6,2;7,2;93,5;89,3;21,7;288,2;-6999;0,0;967,0
2005;4;18;09;15;6,0;7,3;91,7;110,9;22,7;287,1;-6999;0,0;967,0
2005;4;18;09;30;6,2;7,6;90,7;178,9;22,9;293,4;-6999;0,0;967,0
2005;4;18;09;45;6,1;7,7;89,8;153,8;23,4;285,2;-6999;0,0;967,0
2005;4;18;10;00;6,2;7,7;90,3;157,7;23,9;285,7;-6999;0,0;967,0
2005;4;18;10;15;6,1;7,8;89,2;133,9;23,7;278,9;-6999;0,0;967,0
2005;4;18;10;30;6,1;7,8;89,0;130,1;22,0;281,3;-6999;0,0;967,0
2005;4;18;10;45;6,3;7,9;89,9;302,0;23,9;279,7;-6999;1,0;967,0
2005;4;18;11;00;6,6;7,9;91,4;227,7;22,2;285,4;-6999;0,0;967,0
2005;4;18;11;15;6,6;8,1;90,0;218,2;22,5;283,0;-6999;0,0;967,0
2005;4;18;11;30;6,6;8,4;88,4;353,4;21,3;282,5;-6999;0,0;967,0
2005;4;18;11;45;6,7;8,7;87,0;456,7;21,7;283,3;-6999;0,0;967,0
2005;4;18;12;00;6,8;8,9;86,6;468,9;21,7;286,2;-6999;0,0;967,0
2005;4;18;12;15;6,7;9,0;85,4;508,3;22,2;281,6;-6999;0,0;967,0
2005;4;18;12;30;6,7;8,8;86,5;306,0;20,9;279,3;-6999;0,0;967,0
2005;4;18;12;45;6,6;8,5;88,0;174,9;20,5;281,6;-6999;0,0;967,0
2005;4;18;13;00;6,5;8,5;87,2;168,0;21,6;276,8;-6999;0,0;967,0
2005;4;18;13;15;6,5;8,5;87,1;130,5;19,4;278,1;-6999;0,0;968,0
2005;4;18;13;30;6,5;8,6;86,9;169,9;20,9;272,9;-6999;0,0;968,0
2005;4;18;13;45;6,6;8,6;87,0;90,9;22,1;271,9;-6999;0,0;967,0
2005;4;18;14;00;6,7;8,7;87,0;85,6;18,9;271,5;-6999;0,0;967,0
2005;4;18;14;15;6,6;8,7;86,9;79,8;24,0;269,6;-6999;0,0;967,0
2005;4;18;14;30;6,8;8,7;87,8;100,1;21,9;270,1;-6999;0,0;967,0
2005;4;18;14;45;6,8;8,6;88,7;93,3;20,8;272,6;-6999;0,0;967,0
2005;4;18;15;00;7,0;8,6;89,9;174,8;20,9;275,6;-6999;0,0;967,0
2005;4;18;15;15;7,2;9,1;87,9;263,2;17,9;277,5;-6999;0,0;967,0
2005;4;18;15;30;7,1;9,1;87,2;146,8;21,1;284,1;-6999;1,0;967,0
2005;4;18;15;45;7,2;9,1;87,6;130,5;21,3;283,2;-6999;1,0;967,0
2005;4;18;16;00;7,3;9,4;86,8;197,8;24,4;279,9;-6999;0,0;967,0
2005;4;18;16;15;7,3;9,5;86,4;258,9;23,9;278,7;-6999;0,0;967,0
2005;4;18;16;30;7,4;9,6;85,9;245,6;25,6;280,7;-6999;0,0;967,0
2005;4;18;16;45;7,5;9,7;86,3;128,1;24,0;285,0;-6999;0,0;966,0
2005;4;18;17;00;7,5;9,6;86,7;71,3;23,5;278,8;-6999;0,0;966,0
2005;4;18;17;15;7,5;9,6;86,8;40,2;22,0;282,6;-6999;0,0;967,0
2005;4;18;17;30;7,4;9,4;87,6;16,8;22,8;282,1;-6999;0,0;967,0
2005;4;18;17;45;7,6;9,0;91,1;13,3;22,8;285,3;-6999;1,0;967,0
2005;4;18;18;00;7,7;9,1;90,8;9,4;24,7;282,3;-6999;0,0;967,0
2005;4;18;18;15;7,6;9,1;90,5;6,8;21,7;287,6;-6999;0,0;967,0
2005;4;18;18;30;7,7;9,0;91,7;1,9;24,8;284,9;-6999;0,0;967,0
2005;4;18;18;45;8,1;9,5;90,7;0,1;20,0;299,0;-6999;0,0;967,0
2005;4;18;19;00;7,9;9,6;89,3;0,0;16,6;305,8;-6999;0,0;967,0
2005;4;18;19;15;7,9;9,7;88,8;0,0;23,0;299,5;-6999;0,0;967,0
2005;4;18;19;30;8,1;9,9;88,3;0,0;19,8;294,6;-6999;0,0;968,0
2005;4;18;19;45;8,1;9,8;88,9;0,0;21,2;291,8;-6999;0,0;968,0
2005;4;18;20;00;8,3;10,1;88,5;0,0;15,5;291,5;-6999;0,0;968,0
2005;4;18;20;15;8,4;10,3;87,8;0,0;12,1;295,0;-6999;0,0;968,0
2005;4;18;20;30;8,4;10,4;87,5;0,0;15,2;300,6;-6999;0,0;968,0
2005;4;18;20;45;8,4;10,4;87,4;0,0;12,2;303,5;-6999;0,0;969,0
2005;4;18;21;00;8,6;10,6;87,2;0,0;12,6;294,6;-6999;0,0;968,0
2005;4;18;21;15;8,7;10,8;86,8;0,0;13,2;297,5;-6999;0,0;969,0
2005;4;18;21;30;8,7;10,8;87,1;0,0;13,5;304,1;-6999;0,0;969,0
2005;4;18;21;45;8,6;10,6;87,5;0,0;15,6;319,7;-6999;0,0;969,0
2005;4;18;22;00;8,6;10,6;87,4;0,0;13,1;309,7;-6999;0,0;969,0
2005;4;18;22;15;8,7;10,7;87,6;0,0;10,9;307,2;-6999;0,0;969,0
2005;4;18;22;30;8,6;10,6;87,7;0,0;15,9;320,1;-6999;0,0;969,0
2005;4;18;22;45;8,6;10,6;87,4;0,0;14,9;309,4;-6999;0,0;969,0
2005;4;18;23;00;8,5;10,4;88,0;0,0;11,0;307,2;-6999;0,0;969,0
2005;4;18;23;15;8,5;10,4;88,2;0,0;13,4;304,0;-6999;0,0;969,0
